evidence_source_id,pmid,doi,title,pubYear,journalTitle,query_ids,screen_decision,screen_reason,screener,screen_date,notes
EPMC-2998,42375348,10.3389/fimmu.2026.1792878,"Multi-omics integration and &lt;i&gt;in vitro&lt;/i&gt; validation identify IL4R, IMPA2, and PRR4 as key therapeutic targets in chronic rhinosinusitis with nasal polyps.",2026,,Q2_block_holdout_focus,pending,,,,
EPMC-2999,42447570,10.1016/j.clinsp.2026.101059,"Multi-omics integration and machine learning identify a novel gene signature consisting of CCDC141, CHI3L2, RIMKLB, and PDLIM7 in bronchopulmonary dysplasia associated with neutrophil-driven immune dysregulation.",2026,,Q1_protocol_broad|Q2_block_holdout_focus,pending,,,,
EPMC-3000,41939867,10.3389/fimmu.2026.1730289,"Multi-omics integration and machine learning reveal gut-immune signatures in idiopathic pulmonary fibrosis: insights from bulk RNA-seq, single-cell profiles, spatial transcriptomics, and experimental validation.",2026,,Q2_block_holdout_focus,pending,,,,
EPMC-3001,41876560,10.1038/s41540-026-00690-7,Multi-omics integration reveals ANXA6-high γδ T cell-endothelial communication as a potential link between periodontitis and MASLD.,2026,,Q1_protocol_broad|Q2_block_holdout_focus,pending,,,,
EPMC-3002,42394493,10.11817/j.issn.1672-7347.2026.260013,Multi-omics investigation into the role of PTK7 as a driver of liver fibrosis.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-3003,42519007,10.1016/j.isci.2026.116622,Multi-omics profiling reveals gut microbiome signatures associated with cognitive decline in Alzheimer's disease.,2026,,Q1_protocol_broad|Q2_block_holdout_focus,pending,,,,
EPMC-3004,42519018,10.1016/j.isci.2026.116754,Multi-omics reveals functional recovery of the gut microbiome in rescued Sunda pangolins (&lt;i&gt;Manis javanica&lt;/i&gt;).,2026,,Q1_protocol_broad|Q2_block_holdout_focus,pending,,,,
EPMC-3005,42111292,10.1093/ismeco/ycag093,Multi-scale ecological drivers shape the genome flexibility of soil-dwelling &lt;i&gt;Listeria monocytogenes&lt;/i&gt;.,2026,,Q1_protocol_broad|Q3_amr_core,pending,,,,
EPMC-3006,42206258,10.1016/j.plaphe.2026.100222,Multi-scale spatial-temporal remote sensing fusion for phenology identification in rice germplasm resources.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-3007,41816992,10.1002/advs.202517658,Multicohort Validation of Gut Microbiome Signatures for Cholangiocarcinoma Diagnosis and Functional Characterization of Bifidobacterium Pseudocatenulatum.,2026,,Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-3008,41858621,10.1016/j.isci.2026.115178,Multidimensional cfRNA response modeling identifies a 5-gene pair signature for high-robust pulmonary tuberculosis diagnosis.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-3009,42317459,10.3389/fvets.2026.1837977,"Multidimensional regulatory mechanisms of chicken immunity: focus on viral infection, intestinal microbiota and heat stress.",2026,,Q3_amr_core,pending,,,,
EPMC-3010,41960185,10.3389/fcell.2026.1761424,"Multifaceted mechanistic exploration of &lt;i&gt;Geranium wilfordii&lt;/i&gt; Maxim. in asthma treatment: integrating network pharmacology, machine learning, Mendelian randomization and experimental validation.",2026,,Q2_block_holdout_focus,pending,,,,
EPMC-3011,42547899,10.1186/s13073-026-01739-2,Multifeature sequencing-based liquid biopsy for cancer diagnosis and monitoring.,2026,,Q1_protocol_broad|Q2_block_holdout_focus,pending,,,,
EPMC-3012,42272755,10.3389/fcimb.2026.1844116,"Multilayer regulation of CRISPR systems: integrating anti-CRISPR proteins, CRISPRi/a, and quorum sensing networks.",2026,,Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-3013,41883140,10.2196/85414,"Multimodal AI for Alzheimer Disease Diagnosis: Systematic Review of Datasets, Models, and Modalities.",2026,,Q1_protocol_broad|Q2_block_holdout_focus,pending,,,,
EPMC-3014,42267351,10.3389/fvets.2026.1832869,Multimodal animal health monitoring in extensive livestock production systems.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-3015,42086791,10.1038/s41598-026-50613-z,Multimodal computational discovery of MvfR inhibitors targeting quorum sensing in multi-drug-resistant Pseudomonas aeruginosa.,2026,,Q1_protocol_broad|Q3_amr_core,pending,,,,
EPMC-3016,42043942,10.1093/bib/bbag179,Multimodal foundation models in colorectal cancer: from prediction to trustworthy clinical insight.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-3017,41674657,10.1016/j.gendis.2025.101917,Multiomic insights into the MPO-mediated NET formation pathway in alcohol-induced epilepsy risk.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-3018,41709460,10.1016/j.ajhg.2026.01.013,Multiple-testing corrections in case-control studies using identity-by-descent segments.,2026,,Q3_amr_core,pending,,,,
EPMC-3019,42603108,10.1002/jmri.70497,Multiscale Multiparametric MRI Deep Learning for Short-Term Survival Assessment in Glioblastoma.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-3020,42187848,10.3390/jof12050366,Mycogenic Nanomaterials: What Fungal Nanoparticles Promise and What Still Holds Them Back.,2026,,Q1_protocol_broad|Q3_amr_core,pending,,,,
EPMC-3021,41945867,10.1002/advs.202523605,NQO1-Mediated Anoikis Resistance and Immune Evasion Define a High-Risk Multi-Omic Subtype for Precision Management of T1 High-Grade Bladder Cancer.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-3022,41754927,10.3390/pharmaceutics18020185,Nano-Enabled Delivery of Phage-Based Antibacterials Against ESKAPE Pathogens.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-3023,41699645,10.1186/s12951-026-04152-4,Nanomaterials as electrochemical regulators of bacterial biofilms through the modulation of extracellular electron transport and ion channels.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-3024,41893632,10.3390/vetsci13030216,Nanopore Sequencing in Veterinary Pathogen Detection: A Review of Technologies and Applications.,2026,,Q1_protocol_broad|Q3_amr_core,pending,,,,
EPMC-3025,42514545,10.3390/plants15142177,Nanotechnology-Enabled CRISPR Delivery: Emerging Opportunities in Agriculture and Forest Biotechnology.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-3026,41901740,10.3390/pathogens15030287,Native &lt;i&gt;Bacillus&lt;/i&gt;-Based Probiotic Consortia Suppress &lt;i&gt;Vibrio parahaemolyticus&lt;/i&gt; and Restructure Hatchery Water Microbiomes in Shrimp Larval Systems.,2026,,Q1_protocol_broad|Q3_amr_core,pending,,,,
EPMC-3027,41770426,10.1007/s13659-025-00589-6,Nature meets machine: the AI renaissance in natural product drug discovery.,2026,,Q1_protocol_broad|Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-3028,41751014,10.3390/ani16040553,Navigating the Complexity: Advancing Diagnostic Strategies for Avian Reovirus in Chinese Poultry.,2026,,Q1_protocol_broad|Q2_block_holdout_focus,pending,,,,
EPMC-3029,41930252,10.3389/fmolb.2026.1795133,Navigating the molecular landscape: integrated multiomics liquid biopsy for biomarker discovery in early detection and monitoring of colorectal cancer.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-3030,42396084,10.1021/acsomega.6c01504,Negative-Ion Mode MALDI-TOF MS Combined with Machine Learning for the Rapid Identification of Colistin-Resistant &lt;i&gt;E. cloacae&lt;/i&gt; Complex.,2026,,Q1_protocol_broad|Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-3031,,,Neonatal Epilepsy: Beyond Seizures in a Developing Brain—A Narrative Review,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-3032,41834868,10.3389/fmicb.2026.1761712,Neonatal jaundice and the infant gut microbiome: an integrated shotgun metagenomics and bidirectional Mendelian randomization study in Xinjiang.,2026,,Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-3033,41683668,10.3390/ijms27031242,Network-Driven Insights into Plant Immunity: Integrating Transcriptomic and Proteomic Approaches in Plant-Pathogen Interactions.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-3034,42518995,10.3389/fnut.2026.1872188,"Neuroprotective potential of the natural polyphenol Procyanidin B2 in spinal cord injury: a comprehensive study utilizing machine learning, network pharmacology, and &lt;i&gt;in vivo&lt;/i&gt; validation.",2026,,Q2_block_holdout_focus,pending,,,,
EPMC-3035,42123604,10.3390/ijms27094028,Next-Generation Artificial Intelligence Strategies for Mechanistic Cancer Target Discovery and Drug Development: A State-of-the-Art Review.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-3036,42195116,10.3390/medicina62050859,Next-Generation In Vitro Pulmonary Platforms for Respiratory Disease Modelling and Therapeutic Development: Current Advances and Future Prospects.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-3037,42192691,10.3390/antibiotics15050469,Next-Generation Target Discovery in ESKAPE Pathogens: An AI-Driven Framework from Omics-Based to Systems-Level Modeling and Clinical Translation.,2026,,Q1_protocol_broad|Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-3038,42494527,10.3389/fphar.2026.1761582,Next-generation hybrid bioanalytical platforms and clinical integration of TDM technologies for precision monitoring to optimize last-resort antibiotic therapy.,2026,,Q1_protocol_broad|Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-3039,42417745,10.1590/s1984-29612026023,"Next-generation molecular tools in veterinary parasitology: advances, challenges, and perspectives in the diagnosis of emerging parasites.",2026,,Q1_protocol_broad|Q3_amr_core,pending,,,,
EPMC-3040,42206067,10.1016/j.imj.2026.100254,Next-generation sequencing: Driving a paradigm shift from pathogen detection to systems-level analysis.,2026,,Q1_protocol_broad|Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-3041,41823835,10.3390/biology15050407,"Non-Coding Regulatory Variants in Autoimmune Disease: Biological Mechanisms, Immune Context, and Integrative Multi-Omics Interpretation.",2026,,Q2_block_holdout_focus,pending,,,,
EPMC-3042,41892063,10.3390/bios16030171,Non-Invasive Urine-Based Diagnostic Technologies for Early Bladder Cancer.,2026,,Q1_protocol_broad|Q2_block_holdout_focus,pending,,,,
EPMC-3043,42465850,10.3389/frph.2026.1875776,"Non-invasive biomarkers in assisted reproductive technologies, current evidence, clinical utility and future perspectives.",2026,,Q2_block_holdout_focus,pending,,,,
EPMC-3044,41694494,10.3748/wjg.v32.i7.114538,Noninvasive diagnosis of colorectal adenoma: The emerging potential of blood-based biomarkers.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-3045,41669552,10.7717/peerj.20677,Normalized compression distance for DNA classification.,2026,,Q3_amr_core,pending,,,,
EPMC-3046,42341030,10.1371/journal.pbio.3003872,Normative assembly rule reveals fairness in microbial communities.,2026,,Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-3047,41642002,10.1128/mbio.03645-25,Not all vaginal microbiomes are equal: functional context shapes immune landscapes.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-3048,41568970,10.1128/aac.01284-25,Novel metabolic adaptation driven by glycoside hydrolase family 25 protein contributes to increasing trimethoprim-sulfamethoxazole resistance in clinical human &lt;i&gt;Brucella melitensis&lt;/i&gt; isolates in China.,2026,,Q1_protocol_broad|Q3_amr_core,pending,,,,
EPMC-3049,42141034,10.1038/s41598-026-51994-x,NucVerse3D: generalizable 3D nuclear instance segmentation across heterogeneous microscopy modalities.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-3050,42382779,10.3389/fimmu.2026.1861669,Nurr1 deficiency orchestrates a coupled liver-gut pathological axis revealed by multi-omics and deep-learning histopathology.,2026,,Q1_protocol_broad|Q2_block_holdout_focus,pending,,,,
EPMC-3051,41171124,10.1093/nar/gkaf1098,"Ocean-M: an integrated global-scale multi-omics database for marine microbial diversity, function and ecological interactions.",2026,,Q3_amr_core,pending,,,,
EPMC-3052,41977161,10.3390/ijms27072971,Ochratoxin A and Clear Cell Renal Cell Carcinoma: Exploring Potential Molecular Links Through Network Toxicology and Machine Learning.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-3053,42195404,10.3390/life16050848,Olfactory Science and Technology in Prostate Cancer Diagnosis: From Invertebrate Models to Artificial Intelligence.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-3054,42301501,10.1007/s10142-026-01937-6,Omics technologies in aquafeed: unlocking the black box towards systems biology.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-3055,42195847,10.3390/foods15101643,Omics-Guided Construction of Microbial Consortia for Reproducible Traditional Fermented Foods and Beverages.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-3056,42515039,10.3390/pathogens15070713,Omics-Level Approaches to Studying Gammaherpesvirus Infection.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-3057,41507362,10.1038/s41418-025-01648-8,Omics-based decoding of molecular and metabolic crosstalk in the skin barrier ecosystem.,2026,,Q1_protocol_broad|Q3_amr_core,pending,,,,
EPMC-3058,42285930,10.1038/s41467-026-73097-x,Omics-driven plant breeding through phenomics-enviromics crosstalk.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-3059,42354796,10.3390/microorganisms14061171,One Health Perspective on the Enterotoxigenic &lt;i&gt;Escherichia coli&lt;/i&gt; Diversity.,2026,,Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-3060,42405344,10.1093/jacamr/dlag130,"One Health transmission of plasmid-mediated antimicrobial resistance: genomic insights at the interface of food, animals, humans and the environment.",2026,,Q1_protocol_broad|Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-3061,42123550,10.3390/ijms27093969,Operon™ Platform-Enabled for Cardiometabolic Biomarker Screening and Precision Treatment Strategies: A Type 2 Diabetes-Centered Review with Cardiovascular Extension.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-3062,,10.21203/rs.3.rs-8585503/v1,Optimising recovery from childhood moderate acute malnutrition: a randomized controlled trial,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-3063,41668206,10.1186/s13020-025-01320-w,Optimization of potential targets for antidepressant Chinese medicines: AI and multi-omics methods.,2026,,Q1_protocol_broad|Q2_block_holdout_focus,pending,,,,
EPMC-3064,42199375,10.34133/csbj.0098,Optimized Quantitative Bacterial Two-Hybrid (qB2H) for Protein-Protein Interaction Assessment.,2026,,Q3_amr_core,pending,,,,
EPMC-3065,42168245,10.1038/s41598-026-45630-x,Optimizing hepatitis C diagnosis through reinforcement learning feature selection and multi-model machine learning evaluation.,2026,,Q1_protocol_broad|Q3_amr_core,pending,,,,
EPMC-3066,42327718,10.3389/fimmu.2026.1851811,Oral and gut microbiota dysbiosis with strengthened oral-gut connectivity in post-stroke cognitive impairment.,2026,,Q1_protocol_broad|Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-3067,41859445,10.3389/fmicb.2026.1783810,Oral microbiome dysbiosis in autism spectrum disorder: the oral-gut-brain axis and future perspectives: a narrative review.,2026,,Q1_protocol_broad|Q2_block_holdout_focus,pending,,,,
EPMC-3068,42326411,10.3389/fmicb.2026.1722999,Oral microbiome signatures of post-stroke cognitive impairment.,2026,,Q1_protocol_broad|Q2_block_holdout_focus,pending,,,,
EPMC-3069,42205836,10.3389/fmed.2026.1815404,Oral microbiota alterations in radiographic axial spondyloarthritis.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-3070,42075207,10.3390/microorganisms14040810,Oral-Gut Microbiome Axis in Crohn's Disease: A Potential Role of Ectopic Colonization.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-3071,41973268,10.1186/s13568-026-02048-y,Oral-gut microbiome dysbiosis in obese smokers reveals compartment-specific shifts.,2026,,Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-3072,41715897,10.1080/19490976.2026.2632973,Orchestrating life's first community: molecular assembly by human milk oligosaccharides.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-3073,41522472,10.1002/mco2.70567,"Organ Transplantation: Current Status, Challenges, and Future Prospects.",2026,,Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-3074,42254967,10.1016/j.xinn.2025.101252,Organ-on-a-chip toxicology.,2026,,Q3_amr_core,pending,,,,
EPMC-3075,42106593,10.1186/s12870-026-08862-7,Overcoming breeding barriers with genome editing in autopolyploid crops.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-3076,,10.64898/2026.03.18.709804,OxBreaker: species-agnostic pipeline for the analysis of outbreaks using nanopore sequencing,2026,,Q1_protocol_broad|Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-3077,42180248,10.3389/fcimb.2026.1793808,Oxford Nanopore Sequencing in pediatric emergency infectious diseases: from rapid diagnosis to precision medicine.,2026,,Q1_protocol_broad|Q3_amr_core,pending,,,,
